query_id,arm,perfume_id,sentence_no,sentence,batch,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_version,prompt_sha256,run_timestamp
B-51393-2,B,51393,2,추운 밤에 어울리는 술 향 나는 단향이면 좋겠어. 숙성된 럼과 바닐라가 부드럽고 깊게 느껴졌으면 해.,4,"{
  ""scent_preference"": [""Rum"", ""Vanilla""],
  ""context"": {
    ""season"": [""winter""],
    ""daypart"": [""night""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""술 향 나는 단향"", ""숙성된 럼"", ""부드럽고 깊게 느껴졌으면 해"", ""추운 밤에 어울리는""]
}","{""scent_preference"": [""Rum"", ""Vanilla""], ""context"": {""season"": [""winter""], ""daypart"": [""night""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""술 향 나는 단향"", ""숙성된 럼"", ""부드럽고 깊게 느껴졌으면 해"", ""추운 밤에 어울리는""]}",ok,,1,641,112,1.253,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:12.379515+00:00
B-51393-3,B,51393,3,달콤하지만 단순하지 않은 겨울 향을 원해. 바닐라에 진한 술기운과 따뜻한 수지 향이 섞였으면 좋겠어.,4,"{
  ""scent_preference"": [""Vanilla"", ""warm resins"", ""sweet"", ""boozy""],
  ""context"": {""season"": [""winter""], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""달콤하지만 단순하지 않은 겨울 향"", ""바닐라에 진한 술기운과 따뜻한 수지 향이 섞였으면 좋겠어""]
}","{""scent_preference"": [""Vanilla"", ""warm resins"", ""sweet"", ""boozy""], ""context"": {""season"": [""winter""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""달콤하지만 단순하지 않은 겨울 향"", ""바닐라에 진한 술기운과 따뜻한 수지 향이 섞였으면 좋겠어""]}",ok,,1,642,114,1.49,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:13.869501+00:00
B-51499-1,B,51499,1,관능적이고 깊은 가죽 향을 찾고 있어. 꽃향이 섞여 우아하면서도 오래된 영화처럼 고전적인 분위기면 좋겠어.,2,"{
  ""scent_preference"": [""Leather"", ""Rose""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""sensual"", ""deep leather scent"", ""flower scent mixed"", ""elegant"", ""old movie-like"", ""classic atmosphere""]
}","{""scent_preference"": [""Leather"", ""Rose""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""sensual"", ""deep leather scent"", ""flower scent mixed"", ""elegant"", ""old movie-like"", ""classic atmosphere""]}",ok,,1,638,89,1.344,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:15.213109+00:00
B-51499-2,B,51499,2,데이트나 가까운 자리에서 인상적인 향을 원해. 부드러운 가죽과 짙은 꽃향이 겹치고 성숙한 느낌이면 좋겠어.,2,"{
  ""scent_preference"": [
    ""leather"",
    ""floral""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""데이트 또는 가까운 자리에서 인상적인 향"",
    ""부드러운 가죽과 짙은 꽃향이 겹침"",
    ""성숙한 느낌""
  ]
}","{""scent_preference"": [""leather"", ""floral""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""데이트 또는 가까운 자리에서 인상적인 향"", ""부드러운 가죽과 짙은 꽃향이 겹침"", ""성숙한 느낌""]}",ok,,1,639,119,1.304,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:16.517976+00:00
B-51499-3,B,51499,3,흔하지 않고 여러 단계로 변하는 향이면 좋겠어. 야성적인 가죽 향에 우아한 꽃향이 더해져 묘하게 섹시했으면 해.,2,"{
  ""scent_preference"": [""leather"", ""flower""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""multiple stages / evolving scent"", ""wild leather character"", ""elegant floral"", ""mysteriously sexy vibe""]
}","{""scent_preference"": [""leather"", ""flower""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""multiple stages / evolving scent"", ""wild leather character"", ""elegant floral"", ""mysteriously sexy vibe""]}",ok,,1,641,97,1.268,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:17.786045+00:00
B-53613-1,B,53613,1,봄여름에 어울리는 복숭아와 꽃 향을 찾고 있어. 달콤한 열매로 시작해서 촉촉한 꽃다발 느낌으로 변하면 좋겠어.,4,"{
  ""scent_preference"": [""Peach"", ""flower"", ""sweet fruit""],
  ""context"": {
    ""season"": [""spring"", ""summer""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""sweet fruit start"", ""mukjokhan flower bouquet feeling""]
}","{""scent_preference"": [""Peach"", ""flower"", ""sweet fruit""], ""context"": {""season"": [""spring"", ""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""sweet fruit start"", ""mukjokhan flower bouquet feeling""]}",ok,,1,644,96,1.519,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:19.306073+00:00
B-53613-2,B,53613,2,과일과 꽃향이 여러 겹으로 변하는 향이면 좋겠어. 복숭아와 베리 향 뒤에 작약과 오렌지꽃이 느껴졌으면 해.,4,"{
  ""scent_preference"": [""peach"", ""berry"", ""peony"", ""orange blossom""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""과일과 꽃향이 여러 겹으로 변하는 향""]
}","{""scent_preference"": [""peach"", ""berry"", ""peony"", ""orange blossom""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""과일과 꽃향이 여러 겹으로 변하는 향""]}",ok,,1,642,85,1.214,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:20.520273+00:00
B-53613-3,B,53613,3,여성스럽고 화사한 향을 원해. 복숭아의 부드러운 단맛에 젖은 꽃다발 같은 느낌이 자연스럽게 이어지면 좋겠어.,4,"{
  ""scent_preference"": [
    ""Peach""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""female""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""feminine"",
    ""bright/fresh"",
    ""soft sweetness of peach"",
    ""a feeling that flows naturally into a bouquet of wet flowers""
  ]
}","{""scent_preference"": [""Peach""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""feminine"", ""bright/fresh"", ""soft sweetness of peach"", ""a feeling that flows naturally into a bouquet of wet flowers""]}",ok,,1,642,115,2.101,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:22.622687+00:00
B-54381-1,B,54381,1,라벤더 향이 중심인 편안한 향을 찾고 있어. 남녀 모두 쓰기 좋고 차분하면서 보송한 느낌이면 좋겠어.,4,"{
  ""scent_preference"": [""Lavender""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""편안한 향"", ""차분하면서 보송한 느낌"", ""남녀 모두 사용하기 좋은""]
}","{""scent_preference"": [""Lavender""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""편안한 향"", ""차분하면서 보송한 느낌"", ""남녀 모두 사용하기 좋은""]}",ok,,1,635,92,1.397,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:24.019512+00:00
B-54381-2,B,54381,2,머리 식힐 때 맡기 좋은 자연스러운 라벤더 향이면 좋겠어. 부드럽고 포근하면서 너무 달지는 않았으면 해.,4,"{
  ""scent_preference"": [""Lavender"", ""soft"", ""warm"", ""not too sweet""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""머리 식힐 때 맡기 좋음"", ""부드럽고 포근함"", ""너무 달지는 않았으면 함""]
}","{""scent_preference"": [""Lavender"", ""soft"", ""warm"", ""not too sweet""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""머리 식힐 때 맡기 좋음"", ""부드럽고 포근함"", ""너무 달지는 않았으면 함""]}",ok,,1,635,100,1.484,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:25.503063+00:00
B-54381-3,B,54381,3,사계절 편하게 쓸 라벤더 향을 원해. 향이 차분하게 변하면서 마지막에는 살짝 포근한 가루 느낌이 나면 좋겠어.,4,"{
  ""scent_preference"": [""Lavender"", ""woody"", ""powdery""],
  ""context"": {""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""쉽게/편하게 사용하는 라벤더 향"", ""향이 차분하게 변하면서 마지막에 살짝 포근한 가루 느낌""]
}","{""scent_preference"": [""Lavender"", ""woody"", ""powdery""], ""context"": {""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""쉽게/편하게 사용하는 라벤더 향"", ""향이 차분하게 변하면서 마지막에 살짝 포근한 가루 느낌""]}",ok,,1,639,111,1.341,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:26.843594+00:00
B-54516-1,B,54516,1,검은 정장에 어울릴 만큼 우아한 향을 찾고 있어. 감귤과 초록 잎 향에 따뜻한 단맛이 은근히 있었으면 해.,3,"{
  ""scent_preference"": [
    ""citrus"",
    ""green leaf""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""elegant enough to match a black suit"",
    ""subtle warm sweetness""
  ]
}","{""scent_preference"": [""citrus"", ""green leaf""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""elegant enough to match a black suit"", ""subtle warm sweetness""]}",ok,,1,641,101,1.376,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:28.219638+00:00
B-54516-2,B,54516,2,고전적이지만 품격 있는 향이면 좋겠어. 이끼 낀 숲 같은 깊은 향에 상큼함과 부드러운 단맛이 섞였으면 해.,3,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""classic but 품격 있는 향"",
    ""이끼 낀 숲 같은 깊은 향"",
    ""상큼함"",
    ""부드러운 단맛""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""classic but 품격 있는 향"", ""이끼 낀 숲 같은 깊은 향"", ""상큼함"", ""부드러운 단맛""]}",ok,,1,641,105,1.602,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:29.821802+00:00
B-54516-3,B,54516,3,"가볍고 시원한 향보다 깊고 복잡한 향을 원해. 초록 식물과 감귤, 따뜻한 풀꽃 향이 겹쳐졌으면 좋겠어.",3,"{
  ""scent_preference"": [""citrus"", ""woody""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""light and cool scent""],
  ""additional_requirements"": [""deep and complex scent"", ""green plants"", ""warm wildflower scent"", ""overlapping green plants, citrus, warm wildflower""]
}","{""scent_preference"": [""citrus"", ""woody""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""light and cool scent""], ""additional_requirements"": [""deep and complex scent"", ""green plants"", ""warm wildflower scent"", ""overlapping green plants, citrus, warm wildflower""]}",ok,,1,644,97,1.462,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:31.283394+00:00
B-55558-1,B,55558,1,성숙한 남자가 쓰기 좋은 어두운 향을 찾고 있어. 향신료와 허브가 복잡하게 섞이고 시원한 물 느낌도 있었으면 해.,4,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""male""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""성숙한 남자가 쓰기 좋은"", ""어두운 향"", ""향신료와 허브가 복잡하게 섞인 느낌"", ""시원한 물 느낌""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""성숙한 남자가 쓰기 좋은"", ""어두운 향"", ""향신료와 허브가 복잡하게 섞인 느낌"", ""시원한 물 느낌""]}",ok,,1,640,107,1.527,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:32.810174+00:00
B-55558-2,B,55558,2,밝은 바다 향보다 깊고 묵직한 향을 원해. 매콤한 향신료와 풀 향에 어두운 물가 같은 분위기가 있었으면 해.,4,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""밝은 바다 향보다 깊고 묵직한 향"",
    ""매콤한 향신료 향"",
    ""풀 향"",
    ""어두운 물가 같은 분위기""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""밝은 바다 향보다 깊고 묵직한 향"", ""매콤한 향신료 향"", ""풀 향"", ""어두운 물가 같은 분위기""]}",ok,,1,641,113,1.637,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:34.447330+00:00
B-55558-3,B,55558,3,"더운 한여름보다는 선선한 날 쓸 남성적인 향이면 좋겠어. 허브와 향신료, 깊은 물향이 함께 느껴졌으면 해.",4,"{
  ""scent_preference"": [""herb"", ""spice"", ""marine""],
  ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": [""male""]},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""더운 한여름보다는 선선한 날에 사용할 남성적인 향"", ""허브와 향신료, 깊은 물향이 함께 느껴졌으면 함""]
}","{""scent_preference"": [""herb"", ""spice"", ""marine""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""더운 한여름보다는 선선한 날에 사용할 남성적인 향"", ""허브와 향신료, 깊은 물향이 함께 느껴졌으면 함""]}",ok,,1,641,109,1.25,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:35.697287+00:00
B-56098-1,B,56098,1,데이트할 때 쓰기 좋은 달콤한 향을 찾고 있어. 라즈베리와 바닐라가 섞이고 솜사탕처럼 사랑스러웠으면 좋겠어.,4,"{
  ""scent_preference"": [""Raspberry"", ""Vanilla""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""데이트할 때 사용"", ""라즈베리와 바닐라가 섞인 달콤한 향"", ""솜사탕처럼 사랑스러운 느낌""]
}","{""scent_preference"": [""Raspberry"", ""Vanilla""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""데이트할 때 사용"", ""라즈베리와 바닐라가 섞인 달콤한 향"", ""솜사탕처럼 사랑스러운 느낌""]}",ok,,1,643,100,1.583,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:37.279939+00:00
B-56098-2,B,56098,2,여성스럽고 살짝 섹시한 단향이면 좋겠어. 새콤달콤한 베리와 부드러운 바닐라가 함께 느껴졌으면 해.,4,"{
  ""scent_preference"": [""Berry"", ""Vanilla""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""여성스럽고 살짝 섹시한 단향"", ""새콤달콤한 베리와 부드러운 바닐라가 함께 느껴졌으면 해""]
}","{""scent_preference"": [""Berry"", ""Vanilla""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""여성스럽고 살짝 섹시한 단향"", ""새콤달콤한 베리와 부드러운 바닐라가 함께 느껴졌으면 해""]}",ok,,1,642,104,1.391,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:38.671328+00:00
B-56098-3,B,56098,3,솜사탕처럼 달콤하지만 너무 어린 느낌은 싫어. 라즈베리 과즙과 바닐라가 성숙하게 어우러졌으면 좋겠어.,4,"{
  ""scent_preference"": [""Vanilla"", ""Raspberry""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""too 어린 느낌""],
  ""additional_requirements"": [""솜사탕처럼 달콤하지만 too 어린 느낌은 싫어"", ""라즈베리 과즙과 바닐라가 성숙하게 어우러졌으면 좋겠어""]
}","{""scent_preference"": [""Vanilla"", ""Raspberry""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""too 어린 느낌""], ""additional_requirements"": [""솜사탕처럼 달콤하지만 too 어린 느낌은 싫어"", ""라즈베리 과즙과 바닐라가 성숙하게 어우러졌으면 좋겠어""]}",ok,,1,642,111,1.276,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:39.947689+00:00
B-56402-1,B,56402,1,고소한 아몬드 우유 같은 부드러운 향을 찾고 있어. 살결에 자연스럽게 붙는 듯 포근하고 관능적이면 좋겠어.,1,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""고소한 아몬드 우유 같은 부드러운 향"",
    ""살결에 자연스럽게 붙는 듯"",
    ""포근하고 관능적인 느낌""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""고소한 아몬드 우유 같은 부드러운 향"", ""살결에 자연스럽게 붙는 듯"", ""포근하고 관능적인 느낌""]}",ok,,1,638,107,1.412,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:41.359716+00:00
B-56402-2,B,56402,2,사계절 쓰기 좋은 은은한 향이면 좋겠어. 크림 같은 아몬드 향에 깨끗하고 따뜻한 살냄새가 섞였으면 해.,1,"{
  ""scent_preference"": [
    ""Almond"",
    ""warm skin scent""
  ],
  ""context"": {
    ""season"": [
      ""spring"",
      ""summer"",
      ""autumn"",
      ""winter""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""cream-like almond scent"",
    ""clean and warm skin scent vibe""
  ]
}","{""scent_preference"": [""Almond"", ""warm skin scent""], ""context"": {""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""cream-like almond scent"", ""clean and warm skin scent vibe""]}",ok,,1,641,117,1.185,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:42.545074+00:00
B-56402-3,B,56402,3,달달한 아몬드 향을 좋아하지만 디저트처럼 무거운 건 싫어. 부드럽고 우아하면서 가까이서 은근히 느껴지면 좋겠어.,1,"{
  ""scent_preference"": [""Almond"", ""Sweet""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""dessert-like heavy""],
  ""additional_requirements"": [""soft and elegant"", ""subtle close-up feel""]
}","{""scent_preference"": [""Almond"", ""Sweet""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""dessert-like heavy""], ""additional_requirements"": [""soft and elegant"", ""subtle close-up feel""]}",ok,,1,643,89,1.796,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:44.341144+00:00
B-56993-1,B,56993,1,추운 날 저녁에 쓸 달콤한 향을 찾고 있어. 사과 같은 과일 향에 따뜻한 향신료와 크림 느낌이 있었으면 해.,3,"{
  ""scent_preference"": [
    ""sweet"",
    ""apple"",
    ""spices"",
    ""creamy""
  ],
  ""context"": {
    ""season"": [
      ""winter""
    ],
    ""daypart"": [
      ""night""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""추운 날 저녁"",
    ""달콤한 향"",
    ""사과 같은 과일 향"",
    ""따뜻한 향신료"",
    ""크림 느낌""
  ]
}","{""scent_preference"": [""sweet"", ""apple"", ""spices"", ""creamy""], ""context"": {""season"": [""winter""], ""daypart"": [""night""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""추운 날 저녁"", ""달콤한 향"", ""사과 같은 과일 향"", ""따뜻한 향신료"", ""크림 느낌""]}",ok,,1,640,141,1.328,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:45.669261+00:00
B-56993-2,B,56993,2,가을겨울에 어울리는 포근한 남성 향이면 좋겠어. 달큰한 사과로 시작해서 부드럽고 고소하게 마무리됐으면 해.,3,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""autumn"",
      ""winter""
    ],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""poeunghan 남성 향"",
    ""달큰한 사과로 시작"",
    ""부드럽고 고소하게 마무리""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""autumn"", ""winter""], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""poeunghan 남성 향"", ""달큰한 사과로 시작"", ""부드럽고 고소하게 마무리""]}",ok,,1,641,119,1.845,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:47.513920+00:00
B-56993-3,B,56993,3,밤에 쓰기 좋은 따뜻한 과일 향을 원해. 사과의 달콤함과 매콤한 향이 섞이고 뒤에는 크림처럼 부드러웠으면 해.,3,"{
  ""scent_preference"": [""Apple"", ""Spicy"", ""Fruity"", ""Creamy""],
  ""context"": {""season"": [], ""daypart"": [""night""], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""따뜻한 과일 향"", ""밤에 쓰기 좋음"", ""사과의 달콤함과 매콤한 향이 섞임"", ""뒤에는 크림처럼 부드러웠으면 함""]
}","{""scent_preference"": [""Apple"", ""Spicy"", ""Fruity"", ""Creamy""], ""context"": {""season"": [], ""daypart"": [""night""], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""따뜻한 과일 향"", ""밤에 쓰기 좋음"", ""사과의 달콤함과 매콤한 향이 섞임"", ""뒤에는 크림처럼 부드러웠으면 함""]}",ok,,1,644,121,1.504,gpt-5.4-nano,15_stage1_llm_prompt_v1,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T11:59:49.017443+00:00
