query_id,system,field,outcome,gold_item,pred_item,gold_key,pred_key,match_tier,excess_tokens,resolution_status
UQ0033,llm,avoid,FN,어려 보이지,,어려 보이지,,,,EMPTY_PREDICTION
UQ0033,llm,additional,TP, 20대 후반,20대 후반,20대 후반,20대 후반,EXACT,0.0,
UQ0033,llm,additional,TP,세련된 향수,세련된 향수,세련된,세련된,EXACT,0.0,
UQ0033,llm,additional,FP,,너무 어려 보이지 않게,,너무 어려 보이지 않게,,,
UQ0034,llm,additional,TP,향수 뿌린 티 안나는,너무 향수 뿌린 티 안나는 것,향수 뿌린 티 안나는,너무 향수 뿌린 티 안나는,CONTAIN,1.0,
UQ0035,llm,additional,FN,그냥 골라줘,,그냥 골라줘,,,,PARAPHRASE_MISMATCH
UQ0035,llm,additional,FP,,나한테 어울리는 향을 모름,,나한테 어울리는 향을 모름,,,
UQ0035,llm,additional,FP,,그냥 골라달라고 요청,,그냥 골라달라고 요청,,,
UQ0036,llm,additional,FN,면접,,면접,,,,PARAPHRASE_MISMATCH
UQ0036,llm,additional,FP,,면접 갈 때 향수 사용 가능 여부,,면접 갈 때 향수 사용 가능 여부,,,
UQ0036,llm,additional,FP,,뿌린다면 어떤 향 추천,,뿌린다면 어떤 향 추천,,,
UQ0037,llm,additional,FN,남자친구,,남자친구,,,,PARAPHRASE_MISMATCH
UQ0037,llm,additional,FP,,남자친구에게서 났으면 하는 향,,남자친구에게서 났으면 하는,,,
UQ0038,llm,additional,FN,사계절,,사계절,,,,PARAPHRASE_MISMATCH
UQ0038,llm,additional,FP,,사계절 내내 사용할 수 있는 향수,,사계절 내내 사용할 수 있는,,,
UQ0039,llm,additional,FN,출근할때,,출근할때,,,,PARAPHRASE_MISMATCH
UQ0039,llm,additional,FN,매일,,매일,,,,PARAPHRASE_MISMATCH
UQ0039,llm,additional,FN,막 뿌릴,,막 뿌릴,,,,PARAPHRASE_MISMATCH
UQ0039,llm,additional,FP,,출근할 때 매일 매일 뿌릴 수 있는,,출근할 때 매일 매일 뿌릴 수 있는,,,
UQ0040,llm,additional,FN,담배냄새랑 섞여도 이상하지 않은,,담배냄새랑 섞여도 이상하지 않은,,,,PARAPHRASE_MISMATCH
UQ0040,llm,additional,FP,,담배 냄새와 섞여도 이상하지 않은 향수,,담배 냄새와 섞여도 이상하지 않은,,,
UQ0041,llm,additional,FN,여자 향수,,여자,,,,PARAPHRASE_MISMATCH
UQ0041,llm,additional,FP,,여자 향수인데 남자가 써도 안 이상한 것 추천,,여자 향수인데 남자가 써도 안 이상한 것 추천,,,
UQ0042,llm,additional,FN,땀냄새랑 섞여서 이상해지지 않는,,땀냄새랑 섞여서 이상해지지 않는,,,,PARAPHRASE_MISMATCH
UQ0042,llm,additional,FP,,땀 많이 나는 여름 상황에서도 땀냄새와 섞여 이상해지지 않기,,땀 많이 나는 여름 상황에서도 땀냄새와 섞여 이상해지지 않기,,,
UQ0043,llm,additional,TP,향수 입문자,향수 입문자,향수 입문자,향수 입문자,EXACT,0.0,
UQ0043,llm,additional,FN,괜찮은 향수,,괜찮은,,,,ONE_TO_ONE_CAP
UQ0044,llm,additional,FN,면세점에서 사기 좋은,,면세점에서 사기 좋은,,,,PARAPHRASE_MISMATCH
UQ0044,llm,additional,FP,,duty-free(면세점)에서 구매하기 좋은 향수 추천,,duty free 면세점 에서 구매하기 좋은 향수 추천,,,
UQ0045,llm,additional,FN,헬스장,,헬스장,,,,PARAPHRASE_MISMATCH
UQ0045,llm,additional,FN,반응 좋은,,반응 좋은,,,,PARAPHRASE_MISMATCH
UQ0045,llm,additional,FP,,헬스장에서 반응 좋은 향수 추천,,헬스장에서 반응 좋은 향수 추천,,,
UQ0046,llm,additional,TP,뿌리기 좋은,오늘 뿌리기 좋은 향수,뿌리기 좋은,오늘 뿌리기 좋은,CONTAIN,1.0,
UQ0046,llm,additional,FN,오늘,,오늘,,,,ONE_TO_ONE_CAP
UQ0047,llm,additional,TP,엄청 섹시한 느낌,엄청 섹시한 느낌,엄청 섹시한,엄청 섹시한,EXACT,0.0,
UQ0048,llm,additional,FN,섬유유연제 향,,섬유유연제,,,,PARAPHRASE_MISMATCH
UQ0048,llm,additional,FP,,비누향이 강하게 나는 향수,,비누향이 강하게 나는,,,
UQ0048,llm,additional,FP,,섬유유연제 향이 강하게 나는 향수,,섬유유연제 향이 강하게 나는,,,
UQ0048,llm,scent,FN,Soap,,soap,,,,EMPTY_PREDICTION
UQ0049,llm,additional,FN,나한테 맞는,,나한테 맞는,,,,PARAPHRASE_MISMATCH
UQ0049,llm,additional,FP,,나한테 맞는 향수 추천,,나한테 맞는 향수 추천,,,
UQ0050,llm,additional,FN,향수 입문자,,향수 입문자,,,,PARAPHRASE_MISMATCH
UQ0050,llm,additional,FN,괜찮은 향수,,괜찮은,,,,PARAPHRASE_MISMATCH
UQ0050,llm,additional,FP,,향수 입문자에게 괜찮은 향수 추천,,향수 입문자에게 괜찮은 향수 추천,,,
UQ0051,llm,additional,TP,메종 마르지엘라,메종 마르지엘라,메종 마르지엘라,메종 마르지엘라,EXACT,0.0,
UQ0051,llm,additional,TP,조말론,조말론,조말론,조말론,EXACT,0.0,
UQ0051,llm,additional,TP,향수 입문용,향수 입문용,향수 입문용,향수 입문용,EXACT,0.0,
UQ0052,llm,avoid,TP,달콤한 향기,sweet (달콤한),sweet,sweet 달콤한,CONTAIN,1.0,
UQ0052,llm,additional,FN,화한거,,화한,,,,PARAPHRASE_MISMATCH
UQ0052,llm,additional,FP,,좀 화한 향기(화한 느낌) 선호,,좀 화한 향기 화한 느낌 선호,,,
UQ0053,llm,additional,TP,맑고 산뜻,맑고 산뜻한 느낌,맑고 산뜻,맑고 산뜻한,CONTAIN,0.0,
UQ0054,llm,avoid,FN,너무 음식같은 느낌,,너무 음식같은,,,,CROSS_LINGUAL
UQ0054,llm,avoid,FP,,too food-like,,too food like,,,
UQ0054,llm,additional,FN,홍차향,,홍차,,,,PARAPHRASE_MISMATCH
UQ0054,llm,additional,FP,,홍차향 같은 향수 찾아보기,,홍차향 같은 향수 찾아보기,,,
UQ0054,llm,scent,FP,,black tea,,black tea,,,
UQ0055,llm,additional,TP,톡 쏘는 거,톡 쏘는 느낌,톡 쏘는,톡 쏘는,EXACT,0.0,
UQ0055,llm,additional,FN,플로럴 계열,,floral,,,,ONE_TO_ONE_CAP
UQ0055,llm,scent,TP,floral,floral,floral,floral,EXACT,0.0,
UQ0055,llm,scent,FP,,citrus,,citrus,,,
UQ0056,llm,avoid,FN,너무 진한 향,,너무 진한,,,,EMPTY_PREDICTION
UQ0056,llm,additional,FN,아로마 계열,,아로마,,,,PARAPHRASE_MISMATCH
UQ0056,llm,additional,FP,,아로마 계열을 선호,,아로마 계열을 선호,,,
UQ0056,llm,additional,FP,,너무 진한 향은 싫고 은은한 향을 원함,,너무 진한 향은 싫고 은은한 향을 원함,,,
UQ0056,llm,scent,FN,aromatic,,aromatic,,,,EMPTY_PREDICTION
UQ0057,llm,additional,TP,어른스러운,어른스러운 느낌,어른스러운,어른스러운,EXACT,0.0,
UQ0057,llm,additional,FN,대학교 들어가는데,,대학교 들어가는데,,,,PARAPHRASE_MISMATCH
UQ0057,llm,additional,FP,,대학교 입학,,대학교 입학,,,
UQ0058,llm,additional,TP,겨울 느낌,winter 느낌,winter,winter,EXACT,0.0,
UQ0058,llm,additional,TP,서늘한 여자,서늘한 여자임,서늘한 여자,서늘한 여자임,CONTAIN,0.0,
UQ0059,llm,additional,TP,무조건 달콤한 향,무조건 달콤한 향,무조건 달콤한,무조건 달콤한,EXACT,0.0,
UQ0059,llm,additional,FN,약간 민트계열,,약간 민트,,,,PARAPHRASE_MISMATCH
UQ0059,llm,additional,FP,,달콤한데 약간 민트계열도 있으면 좋겠어,,달콤한데 약간 민트계열도 있으면 좋겠어,,,
UQ0059,llm,scent,TP,Mint,Mint,mint,mint,EXACT,0.0,
UQ0059,llm,scent,FP,,Sweet,,sweet,,,
UQ0060,llm,additional,FN,살같에서 날 것 같은,,살같에서 날 것 같은,,,,PARAPHRASE_MISMATCH
UQ0060,llm,additional,FN,베이비 파우더,,베이비 파우더,,,,PARAPHRASE_MISMATCH
UQ0060,llm,additional,FP,,살갗에서 날 것 같은 느낌,,살갗에서 날 것 같은,,,
UQ0060,llm,scent,FP,,Baby Powder,,baby powder,,,
UQ0061,llm,additional,TP,흰 꽃에서만 나는 맑은 향,흰 꽃에서만 나는 향,흰 꽃에서만 나는 맑은,흰 꽃에서만 나는,CONTAIN,1.0,
UQ0061,llm,additional,FP,,맑은 향,,맑은,,,
UQ0061,llm,additional,FP,,시트러스 향이 섞인 것,,시트러스 향이 섞인,,,
UQ0061,llm,scent,TP,Citrus,citrus,citrus,citrus,EXACT,0.0,
UQ0062,llm,additional,TP,폭닥,폭닥한 느낌,폭닥,폭닥한,CONTAIN,0.0,
UQ0062,llm,additional,FN,풍성한 복숭아,,풍성한 복숭아,,,,PARAPHRASE_MISMATCH
UQ0062,llm,additional,FP,,peach 향이 풍성한,,peach 향이 풍성한,,,
UQ0062,llm,scent,TP,Peach,Peach,peach,peach,EXACT,0.0,
UQ0063,llm,additional,FN,쨍한 허브 비누향,,쨍한 허브 비누,,,,PARAPHRASE_MISMATCH
UQ0063,llm,additional,FN,세제 잔뜩,,세제 잔뜩,,,,PARAPHRASE_MISMATCH
UQ0063,llm,additional,FP,,세제를 잔뜩 쓴 것 같은 향,,세제를 잔뜩 쓴 것 같은,,,
UQ0063,llm,scent,TP,Soap,clean soap,soap,clean soap,CONTAIN,1.0,
UQ0063,llm,scent,FN,herbal,,herbal,,,,PARAPHRASE_MISMATCH
UQ0063,llm,scent,FP,,Fresh herb,,fresh herb,,,
UQ0064,llm,additional,TP,쨍한,차가운데 쨍한 향,쨍한,차가운데 쨍한,CONTAIN,1.0,
UQ0064,llm,additional,FN,차가운데,,차가운데,,,,ONE_TO_ONE_CAP
UQ0065,llm,additional,TP,잔향 좋은 거,은은하게 잔향 좋은 거,잔향 좋은,은은하게 잔향 좋은,CONTAIN,1.0,
UQ0065,llm,additional,FN,선호 없음,,선호 없음,,,,PARAPHRASE_MISMATCH
UQ0065,llm,additional,FP,,향은 딱히 선호 없음/모름,,향은 딱히 선호 없음 모름,,,
UQ0066,llm,additional,TP,자연스러운,자연스러운 향,자연스러운,자연스러운,EXACT,0.0,
UQ0066,llm,additional,TP,은은한 살냄새,은은한 살냄새 같은 느낌,은은한 살,은은한 살냄새 같은,CONTAIN,1.0,
UQ0066,llm,scent,FP,,Skin scent,,skin scent,,,
UQ0067,llm,additional,FN,담백,,담백,,,,PARAPHRASE_MISMATCH
UQ0067,llm,additional,FN,부드러운,,부드러운,,,,PARAPHRASE_MISMATCH
UQ0067,llm,additional,FN,엣지있는,,엣지있는,,,,PARAPHRASE_MISMATCH
UQ0067,llm,additional,FP,,약간 담백하고 부드러운데 엣지 있는 느낌,,약간 담백하고 부드러운데 엣지 있는,,,
UQ0068,llm,additional,FN,장마철,,장마철,,,,PARAPHRASE_MISMATCH
UQ0068,llm,additional,FN,호수에 떠있는 연꽃,,호수에 떠있는 연꽃,,,,PARAPHRASE_MISMATCH
UQ0068,llm,additional,FP,,"장마철, 호수 위에 떠있는 연꽃 같은 느낌",,장마철 호수 위에 떠있는 연꽃 같은,,,
UQ0069,llm,additional,FN,땀 냄새랑 섞여도 안 이상한 거,,땀 냄새랑 섞여도 안 이상한,,,,PARAPHRASE_MISMATCH
UQ0069,llm,additional,FN,바디스프레이,,바디스프레이,,,,PARAPHRASE_MISMATCH
UQ0069,llm,additional,FP,,땀 냄새랑 섞여도 이상하지 않음,,땀 냄새랑 섞여도 이상하지 않음,,,
UQ0069,llm,additional,FP,,바디스프레이처럼 가볍게/편하게 사용 가능,,바디스프레이처럼 가볍게 편하게 사용 가능,,,
UQ0070,llm,additional,TP,10만원 이내,10만원 이내,10만원 이내,10만원 이내,EXACT,0.0,
UQ0070,llm,additional,TP,시원한,시원한 향기,fresh,fresh,EXACT,0.0,
UQ0070,llm,additional,TP,저렴한,저렴한,저렴한,저렴한,EXACT,0.0,
UQ0071,llm,additional,TP,20만원 이내,20만원 이내,20만원 이내,20만원 이내,EXACT,0.0,
UQ0071,llm,additional,FN,조합 괜찮은,,조합 괜찮은,,,,PARAPHRASE_MISMATCH
UQ0071,llm,additional,FN,향수 2개,,향수 2개,,,,PARAPHRASE_MISMATCH
UQ0071,llm,additional,FP,,조합 괜찮은 향수 2개,,조합 괜찮은 향수 2개,,,
UQ0071,llm,additional,FP,,중성적인 느낌,,중성적인,,,
UQ0072,llm,additional,TP,이슬을 머금은 장미,이슬을 머금은 장미 같은 향,이슬을 머금은 장미,이슬을 머금은 장미 같은,CONTAIN,1.0,
UQ0072,llm,scent,TP,Rose,Rose,rose,rose,EXACT,0.0,
UQ0073,llm,additional,TP,첫 인상이 포근,첫 인상이 포근하고 릴랙싱한 향,첫 인상이 포근,첫 인상이 포근하고 릴랙싱한,CONTAIN,1.0,
UQ0073,llm,additional,FN,릴랙싱,,릴랙싱,,,,ONE_TO_ONE_CAP
UQ0074,llm,additional,FN,비 오는 날,,비 오는 날,,,,EMPTY_PREDICTION
UQ0074,llm,additional,FN,30대,,30대,,,,EMPTY_PREDICTION
UQ0075,llm,additional,FN,회사,,회사,,,,PARAPHRASE_MISMATCH
UQ0075,llm,additional,FN,중요한 공식석상,,중요한 공식석상,,,,PARAPHRASE_MISMATCH
UQ0075,llm,additional,FP,,회사나 중요한 공식석상에서 뿌리기 적합,,회사나 중요한 공식석상에서 뿌리기 적합,,,
UQ0076,llm,additional,FN,산뜻,,산뜻,,,,PARAPHRASE_MISMATCH
UQ0076,llm,additional,FN,과일냄새,,과일,,,,PARAPHRASE_MISMATCH
UQ0076,llm,additional,FP,,산뜻하면서 과일냄새 나는 향수,,산뜻하면서 과일냄새 나는,,,
UQ0076,llm,scent,FP,,citrus,,citrus,,,
UQ0076,llm,scent,FP,,fruity,,fruity,,,
UQ0077,llm,additional,FN,템버린즈 볼드 시트러스랑 비슷한 향수,,템버린즈 볼드 시트러스랑 비슷한,,,,PARAPHRASE_MISMATCH
UQ0077,llm,additional,FP,,지금 단종된 템버린즈 볼드 시트러스와 비슷한 향,,지금 단종된 템버린즈 볼드 시트러스와 비슷한,,,
UQ0077,llm,scent,FP,,citrus,,citrus,,,
UQ0078,llm,additional,TP,부드러운,가볍고 부드러운 느낌,부드러운,가볍고 부드러운,CONTAIN,1.0,
UQ0078,llm,additional,FN,가볍고,,light,,,,ONE_TO_ONE_CAP
UQ0079,llm,additional,FN,물 대신 과즙을 마시고 자란 꽃,,물 대신 과즙을 마시고 자란 꽃,,,,PARAPHRASE_MISMATCH
UQ0079,llm,additional,FP,,물 대신 과즙을 마신 듯한 느낌,,물 대신 과즙을 마신 듯한,,,
UQ0079,llm,additional,FP,,자란 꽃 같은 느낌,,자란 꽃 같은,,,
UQ0079,llm,additional,FP,,가능한 한 최대한 비슷한 느낌의 향수,,가능한 한 최대한 비슷한 느낌의,,,
UQ0080,llm,additional,FN,바다에 누워서,,바다에 누워서,,,,PARAPHRASE_MISMATCH
UQ0080,llm,additional,FN,하늘을 올려다보고있는 듯,,하늘을 올려다보고있는 듯,,,,PARAPHRASE_MISMATCH
UQ0080,llm,additional,FP,,바다에 누워서 가만히 하늘을 올려다보고 있는 듯한 느낌,,바다에 누워서 가만히 하늘을 올려다보고 있는 듯한,,,
UQ0080,llm,scent,FN,Sea Notes,,sea notes,,,,EMPTY_PREDICTION
UQ0081,llm,additional,FN,휴양지에 놀러갔을 때,,휴양지에 놀러갔을 때,,,,PARAPHRASE_MISMATCH
UQ0081,llm,additional,FP,,휴양지에서 어울릴만한 향수 추천,,휴양지에서 어울릴만한 향수 추천,,,
UQ0082,llm,additional,FN,슥 지나갔을 때,,슥 지나갔을 때,,,,PARAPHRASE_MISMATCH
UQ0082,llm,additional,FN,향이 너무 좋아서 사람들이 다 돌아볼 것 같은,,향이 너무 좋아서 사람들이 다 돌아볼 것 같은,,,,PARAPHRASE_MISMATCH
UQ0082,llm,additional,FP,,뿌리고 슥 지나갔을 때 향이 좋을 것,,뿌리고 슥 지나갔을 때 향이 좋을,,,
UQ0082,llm,additional,FP,,사람들이 돌아볼 것 같은 향,,사람들이 돌아볼 것 같은,,,
UQ0083,llm,additional,TP,20대,20대 여성,20대,20대 여성,CONTAIN,1.0,
UQ0083,llm,additional,TP,귀엽고,귀엽고 산뜻한,귀엽고,귀엽고 산뜻한,CONTAIN,1.0,
UQ0083,llm,additional,FN,산뜻한,,산뜻한,,,,ONE_TO_ONE_CAP
UQ0084,llm,additional,TP,40대,40대,40대,40대,EXACT,0.0,
UQ0084,llm,additional,FN,데일리 향수,,데일리,,,,CROSS_LINGUAL
UQ0084,llm,additional,FP,,daily,,daily,,,
UQ0085,llm,additional,FN,시원한 향수,,fresh,,,,PARAPHRASE_MISMATCH
UQ0085,llm,additional,FP,,여름에 남자가 쓰기 좋은 시원한 향수,,여름에 남자가 쓰기 좋은 시원한,,,
UQ0086,llm,additional,FN,데일리로 쓰기 좋은,,데일리로 쓰기 좋은,,,,CROSS_LINGUAL
UQ0086,llm,additional,FP,,daily use,,daily use,,,
UQ0087,llm,additional,FP,,가을에 잘 어울리는 우디 향수 추천해줘,,가을에 잘 어울리는 우디 향수 추천해줘,,,
UQ0087,llm,scent,TP,woody,woody,woody,woody,EXACT,0.0,
UQ0088,llm,additional,FN,출근,,출근,,,,PARAPHRASE_MISMATCH
UQ0088,llm,additional,FN,부담 없이,,부담 없이,,,,PARAPHRASE_MISMATCH
UQ0088,llm,additional,FP,,출근할 때 부담 없이 뿌릴 수 있는 향수 추천,,출근할 때 부담 없이 뿌릴 수 있는 향수 추천,,,
UQ0089,llm,additional,TP,소개팅,소개팅할 때,소개팅,소개팅할 때,CONTAIN,1.0,
UQ0089,llm,additional,FP,,남자 향수,,남자,,,
UQ0090,llm,additional,FN,데이트,,데이트,,,,PARAPHRASE_MISMATCH
UQ0090,llm,additional,FN,반응 좋은,,반응 좋은,,,,PARAPHRASE_MISMATCH
UQ0090,llm,additional,FP,,데이트할 때 반응 좋은 향수 추천,,데이트할 때 반응 좋은 향수 추천,,,
UQ0091,llm,additional,TP,은은한,은은한 향수,은은한,은은한,EXACT,0.0,
UQ0091,llm,additional,FN,회사,,회사,,,,PARAPHRASE_MISMATCH
UQ0091,llm,additional,FP,,회사에서 쓰기 좋은,,회사에서 쓰기 좋은,,,
UQ0092,llm,avoid,FN,향이 너무 세,,향이 너무 세,,,,EMPTY_PREDICTION
UQ0093,llm,additional,TP,인기많은 남자,인기 많은 남자 향수,인기많은 남자,인기 많은 남자,CONTAIN,1.0,
UQ0094,llm,additional,TP,섹시한,섹시한 느낌,섹시한,섹시한,EXACT,0.0,
UQ0094,llm,additional,FN,흔하지 않으면서,,흔하지 않으면서,,,,PARAPHRASE_MISMATCH
UQ0094,llm,additional,FP,,너무 흔하지 않음,,너무 흔하지 않음,,,
UQ0095,llm,additional,TP,햇살 내리쬐는 일본 여름,햇살 내리쬐는 일본 여름 같은 향,햇살 내리쬐는 일본 여름,햇살 내리쬐는 일본 여름 같은,CONTAIN,1.0,
UQ0096,llm,additional,FN,꿀 향,,꿀 향,,,,PARAPHRASE_MISMATCH
UQ0096,llm,additional,FP,,중성적,,중성적,,,
UQ0096,llm,scent,FP,,Honey,,honey,,,
UQ0097,llm,additional,FN,마사지숍,,마사지숍,,,,PARAPHRASE_MISMATCH
UQ0097,llm,additional,FP,,마사지숍에서 날 것 같은 향,,마사지숍에서 날 것 같은,,,
UQ0098,llm,additional,FN,양키캔들 핑크 샌즈,,양키캔들 핑크 샌즈,,,,PARAPHRASE_MISMATCH
UQ0098,llm,additional,FP,,양키캔들 핑크 샌즈와 비슷한 향을 원함,,양키캔들 핑크 샌즈와 비슷한 향을 원함,,,
UQ0098,llm,additional,FP,,현재 사용 중인 '핑크 샌즈' 향이 너무 마음에 듦,,현재 사용 중인 핑크 샌즈 향이 너무 마음에 듦,,,
UQ0099,llm,additional,TP,갓 세탁한 포근한 이불,갓 세탁한 포근한 이불 같은 느낌,갓 세탁한 포근한 이불,갓 세탁한 포근한 이불 같은,CONTAIN,1.0,
UQ0100,llm,additional,FN,샤넬 no5랑 믹스해서 사용하기 좋은,,샤넬 no5랑 믹스해서 사용하기 좋은,,,,PARAPHRASE_MISMATCH
UQ0100,llm,additional,FP,,샤넬 No.5와 믹스해서 사용하기 좋은 향수 추천,,샤넬 no 5와 믹스해서 사용하기 좋은 향수 추천,,,
UQ0100,llm,additional,FP,,No.5와 함께 레이어링 용도,,no 5와 함께 레이어링 용도,,,
UQ0101,llm,additional,FN,달달한 꽃,,달달한 꽃,,,,CROSS_LINGUAL
UQ0101,llm,additional,FP,,sweet,,sweet,,,
UQ0101,llm,additional,FP,,floral,,floral,,,
UQ0102,llm,additional,TP,아빠 선물용,아빠 선물용,아빠 선물용,아빠 선물용,EXACT,0.0,
UQ0102,llm,additional,FN,실패 확률 낮은,,실패 확률 낮은,,,,PARAPHRASE_MISMATCH
UQ0102,llm,additional,FP,,실패 확률 낮은 향수 추천,,실패 확률 낮은 향수 추천,,,
UQ0103,llm,additional,FN,스트릿룩이랑 어울리는,,스트릿룩이랑 어울리는,,,,PARAPHRASE_MISMATCH
UQ0103,llm,additional,FP,,스트릿룩과 어울리는 향수 추천,,스트릿룩과 어울리는 향수 추천,,,
UQ0104,llm,additional,TP,사계절용,사계절용,사계절용,사계절용,EXACT,0.0,
UQ0104,llm,additional,FP,,하나만 추천,,하나만 추천,,,
UQ0105,llm,additional,FN,시향 없이,,시향 없이,,,,PARAPHRASE_MISMATCH
UQ0105,llm,additional,FN,블라인드 구매,,블라인드 구매,,,,PARAPHRASE_MISMATCH
UQ0105,llm,additional,FP,,시향 없이 블라인드 구매해도 괜찮은 향수 추천,,시향 없이 블라인드 구매해도 괜찮은 향수 추천,,,
UQ0107,llm,additional,FN,잔향이 좋은,,잔향이 좋은,,,,PARAPHRASE_MISMATCH
UQ0107,llm,additional,FP,,잔향이 좋은 향수 추천,,잔향이 좋은 향수 추천,,,
UQ0108,llm,additional,FN,호불호 적은,,호불호 적은,,,,PARAPHRASE_MISMATCH
UQ0108,llm,additional,FP,,처음 맡았을 때 호불호가 적은 향수 추천,,처음 맡았을 때 호불호가 적은 향수 추천,,,
UQ0109,llm,additional,FN,여자들이 좋아할 만한,,여자들이 좋아할 만한,,,,PARAPHRASE_MISMATCH
UQ0109,llm,additional,FP,,여자들이 좋아할 만한 남자 향수 추천,,여자들이 좋아할 만한 남자 향수 추천,,,
UQ0110,llm,additional,FP,,남자가 쓰기 좋은 머스크 향수 추천해줘,,남자가 쓰기 좋은 머스크 향수 추천해줘,,,
UQ0110,llm,scent,FN,Musk,,musk,,,,EMPTY_PREDICTION
UQ0111,llm,additional,FP,,파우더리 향수,,powdery,,,
UQ0111,llm,additional,FP,,남자가 쓰기 좋은 향수 추천,,남자가 쓰기 좋은 향수 추천,,,
UQ0111,llm,scent,FN,powdery,,powdery,,,,EMPTY_PREDICTION
UQ0112,llm,additional,TP,포근한,포근한 느낌,포근한,포근한,EXACT,0.0,
UQ0112,llm,additional,FN,깨끗하고,,깨끗하고,,,,PARAPHRASE_MISMATCH
UQ0112,llm,additional,FP,,깨끗한 느낌,,깨끗한,,,
UQ0113,llm,additional,TP,샤워하고 나온 것 같은,샤워하고 나온 것 같은 향,샤워하고 나온 것 같은,샤워하고 나온 것 같은,EXACT,0.0,
UQ0114,llm,additional,FN,부드러운,,부드러운,,,,PARAPHRASE_MISMATCH
UQ0114,llm,additional,FP,,부드러운 우디 향수 추천,,부드러운 우디 향수 추천,,,
UQ0114,llm,scent,TP,woody,woody,woody,woody,EXACT,0.0,
UQ0115,llm,additional,TP,호텔 로비 같은,호텔 로비 같은 고급스러운 향,호텔 로비 같은,호텔 로비 같은 고급스러운,CONTAIN,1.0,
UQ0115,llm,additional,FN,고급스러운,,고급스러운,,,,ONE_TO_ONE_CAP
UQ0116,llm,avoid,FN,느끼,,느끼,,,,EMPTY_PREDICTION
UQ0116,llm,additional,FN,달달하지만,,달달하지만,,,,CROSS_LINGUAL
UQ0116,llm,additional,FP,,달달한 향,,sweet,,,
UQ0116,llm,additional,FP,,너무 느끼하지 않은 향,,너무 느끼하지 않은,,,
UQ0117,llm,scent,TP,Citrus,citrus,citrus,citrus,EXACT,0.0,
UQ0118,llm,additional,TP,니치 향수 입문용,니치 향수 입문용 추천,니치 향수 입문용,니치 향수 입문용 추천,CONTAIN,1.0,
UQ0119,llm,additional,TP,10만 원대,10만 원대 예산,10만 원대,10만 원대 예산,CONTAIN,1.0,
UQ0120,llm,additional,TP,20만 원 이하,가격 20만 원 이하,20만 원 이하,가격 20만 원 이하,CONTAIN,1.0,
UQ0120,llm,additional,FN,가성비,,가성비,,,,PARAPHRASE_MISMATCH
UQ0120,llm,additional,FP,,가성비 좋은 향수 추천,,가성비 좋은 향수 추천,,,
UQ0121,llm,additional,FN,20대 후반,,20대 후반,,,,PARAPHRASE_MISMATCH
UQ0121,llm,additional,FP,,20대 후반 남자에게 어울리는 향수,,20대 후반 남자에게 어울리는,,,
UQ0122,llm,additional,TP,결혼하는 사람,결혼하는 사람에게 선물할 향수,결혼하는 사람,결혼하는 사람에게 선물할,CONTAIN,1.0,
UQ0122,llm,additional,FN,선물,,선물,,,,ONE_TO_ONE_CAP
UQ0123,llm,additional,FN,운동하고 뿌리면 좋을,,운동하고 뿌리면 좋을,,,,PARAPHRASE_MISMATCH
UQ0123,llm,additional,FP,,운동하고 뿌리기 좋음,,운동하고 뿌리기 좋음,,,
UQ0124,llm,additional,FN,올리브영이나 백화점,,올리브영이나 백화점,,,,PARAPHRASE_MISMATCH
UQ0124,llm,additional,FN,가장 핫,,가장 핫,,,,PARAPHRASE_MISMATCH
UQ0124,llm,additional,FN,인기 많은,,인기 많은,,,,PARAPHRASE_MISMATCH
UQ0124,llm,additional,FP,,올리브영에서 핫하고 인기 많은 여자 향수,,올리브영에서 핫하고 인기 많은 여자,,,
UQ0124,llm,additional,FP,,백화점에서 핫하고 인기 많은 여자 향수,,백화점에서 핫하고 인기 많은 여자,,,
UQ0125,llm,additional,FN,호불호 안 갈리고,,호불호 안 갈리고,,,,PARAPHRASE_MISMATCH
UQ0125,llm,additional,FN,누구나 맡았을 때 '좋다'고,,누구나 맡았을 때 좋다 고,,,,PARAPHRASE_MISMATCH
UQ0125,llm,additional,FP,,호불호 안 갈리고 누구나 맡았을 때 '좋다'고 느낄 만한 향수 추천,,호불호 안 갈리고 누구나 맡았을 때 좋다 고 느낄 만한 향수 추천,,,
UQ0126,llm,additional,TP,향수 초보,향수 초보,향수 초보,향수 초보,EXACT,0.0,
UQ0126,llm,additional,FN,실패 확률 제일 적고,,실패 확률 제일 적고,,,,PARAPHRASE_MISMATCH
UQ0126,llm,additional,FN,다들 좋다고,,다들 좋다고,,,,PARAPHRASE_MISMATCH
UQ0126,llm,additional,FP,,실패 확률이 가장 낮은 남자 향수,,실패 확률이 가장 낮은 남자,,,
UQ0126,llm,additional,FP,,주변 사람들이 대체로 좋다고 하는 향,,주변 사람들이 대체로 좋다고 하는,,,
UQ0127,llm,additional,FN,제일 잘 나가냐,,제일 잘 나가냐,,,,PARAPHRASE_MISMATCH
UQ0127,llm,additional,FP,,남자 향수 중 요즘 가장 잘 나가는 제품 추천 요청,,남자 향수 중 요즘 가장 잘 나가는 제품 추천 요청,,,
UQ0127,llm,additional,FP,,향수는 하나만 구매하려는 상황,,향수는 하나만 구매하려는 상황,,,
UQ0128,llm,additional,FN,호불호 안 갈리는,,호불호 안 갈리는,,,,PARAPHRASE_MISMATCH
