query_id,query_text,source,split_status,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_sha256,run_timestamp
SQ0076,"행복하게 해주는 허브 향 (로즈마리가 메인이면서, 조화롭게 어우러지는 다른 허브 들)",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Rosemary"", ""herbal""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""행복하게 해주는 허브 향"", ""로즈마리가 메인"", ""로즈마리와 조화롭게 어우러지는 다른 허브들""]
}","{""scent_preference"": [""Rosemary"", ""herbal""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""행복하게 해주는 허브 향"", ""로즈마리가 메인"", ""로즈마리와 조화롭게 어우러지는 다른 허브들""]}",ok,,1,629,99,1.6,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:29.195643+00:00
SQ0077,"이번에 데이트를 하게 됬는데 지금은 여름이고 난 겨울용 향수밖에 없어. 현재 메인으로 쓰고있는 향수는 러쉬의 트와일라잇 향수고, 최애향수야. 은은한 머스크향도 좋아하고 플로럴향도 포함되어있는 여름용 향수 몇개 추천해줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""musk"",
    ""floral""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""데이트용"",
    ""러쉬의 트와일라잇 향수는 메인으로 사용 중"",
    ""여름용 향수 추천 필요(겨울용밖에 없음)""
  ]
}","{""scent_preference"": [""musk"", ""floral""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""데이트용"", ""러쉬의 트와일라잇 향수는 메인으로 사용 중"", ""여름용 향수 추천 필요(겨울용밖에 없음)""]}",ok,,1,682,129,1.835,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:31.030851+00:00
SQ0078,"친구한테 향수를 선물해주고싶어, 탑, 미들 노트는 각각 프룻, 헤비 플로럴이고 잔향은 은은한 바닐라였으면 좋겠어. 가을이 다와가지만 여름에 대한 미련이 살짝 남은듯한 그런 느낌인 향수 추천해줘",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""fruits"", ""heavy floral"", ""vanilla""],
  ""context"": {""season"": [""autumn"", ""summer""], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""tangibility: top, middle notes are fruits and heavy floral respectively"", ""dry-down/after scent: softly lingering vanilla"", ""overall mood: feeling like autumn is approaching but still a slight longing for summer"", ""gift for a friend""]
}","{""scent_preference"": [""fruits"", ""heavy floral"", ""vanilla""], ""context"": {""season"": [""autumn"", ""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""tangibility: top, middle notes are fruits and heavy floral respectively"", ""dry-down/after scent: softly lingering vanilla"", ""overall mood: feeling like autumn is approaching but still a slight longing for summer"", ""gift for a friend""]}",ok,,1,678,123,1.521,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:32.551918+00:00
SQ0079,"약간 달달하지만, 인공적인 향이 나지 않고, 또 너무 강하진 않은 타인이 맡았을 때 부담스럽지 않은 향이 났으면 좋겠어요 또 지속력은 오래가면 좋을 것 같아 아 그리고 러쉬에서 맡은 20만원 정도 하는 향수 되게 향 좋았는데 이름이 기억 안 나 그거도 되게 달달했던거 같은데 좋은 향이었어",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [
    ""artificial""
  ],
  ""additional_requirements"": [
    ""약간 달달함"",
    ""인공적인 향이 나지 않음"",
    ""너무 강하지 않아서 타인이 맡았을 때 부담스럽지 않음"",
    ""지속력은 오래가면 좋음"",
    ""러쉬에서 약 20만원대 향수를 맡았는데 이름은 기억 안 남"",
    ""그 향은 되게 달달했던 것 같음""
  ]
}","{""scent_preference"": [""Vanilla"", ""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": ""HIGH""}, ""avoid"": [""artificial""], ""additional_requirements"": [""약간 달달함"", ""인공적인 향이 나지 않음"", ""너무 강하지 않아서 타인이 맡았을 때 부담스럽지 않음"", ""지속력은 오래가면 좋음"", ""러쉬에서 약 20만원대 향수를 맡았는데 이름은 기억 안 남"", ""그 향은 되게 달달했던 것 같음""]}",ok,,1,692,180,2.384,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:34.936279+00:00
SQ0080,예,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""예""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""예""]}",ok,,1,601,69,1.125,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:36.061462+00:00
SQ0081,"향은 달달하고 프루티한데 은은하게 오래가는 향수 추천해줘,",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""fruity"", ""sweet""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": ""MEDIUM""},
  ""avoid"": [],
  ""additional_requirements"": [""은은하게"", ""오래가는""]
}","{""scent_preference"": [""fruity"", ""sweet""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""MEDIUM""}, ""avoid"": [], ""additional_requirements"": [""은은하게"", ""오래가는""]}",ok,,1,621,75,1.61,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:37.671670+00:00
SQ0082,여름에 잘 어울리는 상쾌하고 리프레싱한 향수 추천해줘. 과일향이 나면 좋을 것 같아. 가격대는 30만원대까지 괜찮아.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""fruity""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""fresh"",
    ""refreshing"",
    ""price up to 300,000 KRW""
  ]
}","{""scent_preference"": [""fruity""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""fresh"", ""refreshing"", ""price up to 300,000 KRW""]}",ok,,1,648,103,1.806,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:39.477534+00:00
SQ0083,다른사람이 향을 맡았을 때 거슬리지 않고 푸근하고 상큼한 향의 향수,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""거슬리지 않는 향"",
    ""푸근한 향"",
    ""상큼한 향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""거슬리지 않는 향"", ""푸근한 향"", ""상큼한 향""]}",ok,,1,626,91,1.386,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:40.863387+00:00
SQ0084,"너는 조향사야. 나는 평소에 머스크, 시트러스를 선호하는 편인데, 여름에 사용할 무겁지 않은 향수 추천해줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""musk"", ""citrus""],
  ""context"": {
    ""season"": [""summer""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""heavy""],
  ""additional_requirements"": [""무겁지 않은 향수"", ""여름에 사용할 것""]
}","{""scent_preference"": [""musk"", ""citrus""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""heavy""], ""additional_requirements"": [""무겁지 않은 향수"", ""여름에 사용할 것""]}",ok,,1,638,93,1.542,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:42.404925+00:00
SQ0085,"바닐라, 코코넛 향이 나는 향수를 추천해 줘. 백화점에서 직접 살 수 있는 브랜드 향수면 좋겠어. 향수 노트와 연상되는 이미지, 브랜드, 가격을 정리해서 최대한 많이 나열해 줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""Vanilla"",
    ""Coconut""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""백화점에서 직접 구매 가능한 브랜드 향수"",
    ""노트와 연상되는 이미지, 브랜드, 가격을 최대한 많이 정리해 달라는 요청""
  ]
}","{""scent_preference"": [""Vanilla"", ""Coconut""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""백화점에서 직접 구매 가능한 브랜드 향수"", ""노트와 연상되는 이미지, 브랜드, 가격을 최대한 많이 정리해 달라는 요청""]}",ok,,1,661,118,1.235,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:43.640237+00:00
SQ0086,"남성용 향수 추천해줘 나는 20살 남성이고 땀이 많은 편이야 땀나는데 향수냄새까지 하면 더 불쾌한 냄새가 난다고 해서 잘 알아보고 사려고해 가능한 모든 웹페이지를 찾아보고 후기, 특성 을 잘 알아보고 추천해줘",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""male""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""20살 남성"",
    ""땀이 많은 편"",
    ""땀이 나고 향수 냄새까지 나면 불쾌한 냄새가 날 수 있어서 잘 알아보고 사려함"",
    ""가능한 모든 웹페이지를 찾아보고 후기, 특성을 잘 알아보기""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""20살 남성"", ""땀이 많은 편"", ""땀이 나고 향수 냄새까지 나면 불쾌한 냄새가 날 수 있어서 잘 알아보고 사려함"", ""가능한 모든 웹페이지를 찾아보고 후기, 특성을 잘 알아보기""]}",ok,,1,671,138,1.821,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:45.461402+00:00
SQ0087,"3만원에서 10만원 사이 가격대의 향수를 추천해줘. 데이트할 때 상대방에게 나의 향을 각인시키기 위해 일상적으로 뿌려도 거부감 없고, 부담스럽지 않은 향이었으면 좋겠어. 또한 서점과 어울리는 차분하면서 안정되는 향이 좋아. 그리고 너무 여성스러운 이미지의 향보다는 중성적이거나 남성적인 향에 가까운 것이 좋아",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""neuter"", ""male""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""3만원에서 10만원 사이 가격대"", ""데이트할 때 상대방에게 거부감 없고 부담스럽지 않게 일상적으로 뿌릴 수 있는 향"", ""서점과 어울리는 차분하면서 안정되는 향"", ""너무 여성스러운 이미지보다는 중성적이거나 남성적인 쪽에 가까운 향""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter"", ""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""3만원에서 10만원 사이 가격대"", ""데이트할 때 상대방에게 거부감 없고 부담스럽지 않게 일상적으로 뿌릴 수 있는 향"", ""서점과 어울리는 차분하면서 안정되는 향"", ""너무 여성스러운 이미지보다는 중성적이거나 남성적인 쪽에 가까운 향""]}",ok,,1,698,149,1.97,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:47.432806+00:00
SQ0088,너무 인위적이지않은 코튼향 추천좀여,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""너무 인위적이지 않은 코튼향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""너무 인위적이지 않은 코튼향""]}",ok,,1,614,82,1.623,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:49.055476+00:00
SQ0089,여름에 쓸 시원한 향이나 시트러스 계열의 향수를 찾고 있어. 10만원 이하의 인터넷 구매 가능한 시원한 향이나 시트러스 계열의 향수를 추천해줄래?,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""citrus""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""cool/시원한 향"",
    ""under 100,000 won"",
    ""internet purchase 가능""
  ]
}","{""scent_preference"": [""citrus""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""cool/시원한 향"", ""under 100,000 won"", ""internet purchase 가능""]}",ok,,1,648,107,1.878,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:50.933002+00:00
SQ0090,"내가 자주 사용하는 모스키노 토이2 EDP 향수가 있는데, 조금 더 저렴한 브랜드 중 이 향이랑 가장 비슷한 향 추천해줘",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""Moschino Toy 2 EDP와 가장 비슷한 향"",
    ""더 저렴한 브랜드""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""Moschino Toy 2 EDP와 가장 비슷한 향"", ""더 저렴한 브랜드""]}",ok,,1,637,94,2.092,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:53.024767+00:00
SQ0091,플로럴과 시트러스 향을 위주로 여름에 잘 쓸 수 있는 향수를 추천해줘. 차분하고 성숙한 분위기가 나면 좋겠어. 근데 향이 너무 세서 머리가 아프지 않아야 해. 지속력은 길고 가격은 15만원 안으로 추천해줘.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""Floral"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""차분하고 성숙한 분위기"",
    ""머리가 아프지 않게(향이 너무 세지 않게)"",
    ""15만원 안 가격""
  ]
}","{""scent_preference"": [""Floral"", ""citrus""], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""차분하고 성숙한 분위기"", ""머리가 아프지 않게(향이 너무 세지 않게)"", ""15만원 안 가격""]}",ok,,1,672,128,1.328,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:54.354029+00:00
SQ0092,"여름 장마가 올 때, 상쾌한 향기가 나는 향수를 찾고 싶어",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""여름 장마철"",
    ""상쾌한 향기""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""여름 장마철"", ""상쾌한 향기""]}",ok,,1,622,93,1.83,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:56.184074+00:00
SQ0093,시트러스 계열의 약간 워터리한 노트를 가진 향수 추천해줄래?,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""citrus"",
    ""watery""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [""citrus"", ""watery""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,622,80,1.648,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:57.832528+00:00
SQ0094,난 꽃향이랑 약간 상큼한거 좋아해 가격 상관없이 대중적으로 인기 있는 향수 5개 추천해줘 깨끗하고 부드러운 이미지로 찾아도 돼,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""Rose"",
    ""citrus""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""꽃향"",
    ""약간 상큼한 느낌"",
    ""깨끗하고 부드러운 이미지"",
    ""가격 상관없이"",
    ""대중적으로 인기 있는 제품"",
    ""5개 추천""
  ]
}","{""scent_preference"": [""Rose"", ""citrus""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""꽃향"", ""약간 상큼한 느낌"", ""깨끗하고 부드러운 이미지"", ""가격 상관없이"", ""대중적으로 인기 있는 제품"", ""5개 추천""]}",ok,,1,643,128,1.427,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:01:59.259245+00:00
SQ0095,달콤한데 너무 어리거나 무겁지 않고 상큼한 과일느낌나는 향수 추천해줘. 약간 플로럴한 느낌도 있었으면 좋겠어,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""sweet"", ""fruity"", ""floral""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""not too young"", ""not too heavy"", ""fresh fruit feel""]
}","{""scent_preference"": [""sweet"", ""fruity"", ""floral""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""not too young"", ""not too heavy"", ""fresh fruit feel""]}",ok,,1,640,81,1.069,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:00.328094+00:00
SQ0096,가을에 맞는 코튼향인데 남자가 사용해도 괜찮을법한 코튼 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""cotton""],
  ""context"": {
    ""season"": [""autumn""],
    ""daypart"": [],
    ""gender"": [""male""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""가을에 맞는 코튼 향"", ""남성이 사용해도 괜찮을 것 같은 코튼 향수""]
}","{""scent_preference"": [""cotton""], ""context"": {""season"": [""autumn""], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""가을에 맞는 코튼 향"", ""남성이 사용해도 괜찮을 것 같은 코튼 향수""]}",ok,,1,627,101,2.154,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:02.482505+00:00
SQ0097,지속력이 좋지만 향이 너무 진하지 않고 플로럴 계열이면서 인공적이지 않고 산뜻한 느낌을 주는 향수를 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""GOOD""
  },
  ""avoid"": [
    ""인공적""
  ],
  ""additional_requirements"": [
    ""지속력이 좋지만 향이 너무 진하지 않음"",
    ""플로럴 계열"",
    ""산뜻한 느낌""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""GOOD""}, ""avoid"": [""인공적""], ""additional_requirements"": [""지속력이 좋지만 향이 너무 진하지 않음"", ""플로럴 계열"", ""산뜻한 느낌""]}",ok,,1,635,109,1.415,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:03.897345+00:00
SQ0098,"프롬프트 : 27세 한국인 남성이 사용할 예정이고, 이 사람은 키가 크고 체격이 큰 편이라서 부드러운 인상은 아니야. 또한 여름에 주로 사용할 예정이여서 시원한 분위기가 좋을 것 같아. 리뷰들을 고려해서 적합하고 대중적인 향수 3가지를 추천해.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""summer""
    ],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""27세"",
    ""한국인 남성"",
    ""키가 크고 체격이 큰 편이라 부드러운 인상이 아님"",
    ""여름에 주로 사용"",
    ""시원한 분위기가 좋음"",
    ""리뷰들을 고려"",
    ""대중적인 향수 3가지 추천""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [""summer""], ""daypart"": [], ""gender"": [""male""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""27세"", ""한국인 남성"", ""키가 크고 체격이 큰 편이라 부드러운 인상이 아님"", ""여름에 주로 사용"", ""시원한 분위기가 좋음"", ""리뷰들을 고려"", ""대중적인 향수 3가지 추천""]}",ok,,1,680,151,2.123,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:06.020549+00:00
SQ0099,우디향이나 머스크향 같은 묵직한 향을 좋아해. 가격대는 10만원 대의 냄새 지속시간이 긴 향수들 5가지 추천해줘.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""woody"",
    ""musk""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""10만원대"",
    ""지속시간이 긴 향수"",
    ""5가지 추천""
  ]
}","{""scent_preference"": [""woody"", ""musk""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""10만원대"", ""지속시간이 긴 향수"", ""5가지 추천""]}",ok,,1,642,105,1.406,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:07.426876+00:00
SQ0100,"은은하고 깨끗한 냄새. 독하지 않아야 함. 자연물 냄새(풀, 꽃, 과즙)가 좋아용",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""은은하고 깨끗한 냄새"",
    ""독하지 않아야 함"",
    ""자연물 냄새(풀, 꽃, 과즙) 좋아함""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""은은하고 깨끗한 냄새"", ""독하지 않아야 함"", ""자연물 냄새(풀, 꽃, 과즙) 좋아함""]}",ok,,1,633,112,1.356,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:08.783268+00:00
SQ0101,네,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,601,67,1.387,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:10.171592+00:00
