query_id,query_type,query,resolution_status,resolution_rate,rank,perfume_id,name,brand,final_score,base_match_score,evidence_coverage,accord_match,note_match,season_match,daypart_match,popularity_magnitude,popularity_quartile,explanation,all_conditions_satisfied
Q107,ACCORD_DAYPART,낮에 어울리는 fresh 향,RESOLVED,1.0,10,31285,Avon Sport for Her Vitality,Avon,0.9714285731315613,0.9714285731315613,1.0,1.0,,,0.9428571462631226,177.0,Q3,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 day 94%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,1,105777,Bombshell St. Tropez,Victoria's Secret,0.8970654209454855,0.8970654209454855,1.0,1.0,,0.7849462628364563,0.90625,732.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 78%, 커뮤니티 day 91%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,2,49750,Maracuja,Yves Rocher,0.8734898169835409,0.8734898169835409,1.0,0.9599999785423279,,0.732758641242981,0.9277108311653137,498.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 96점, 커뮤니티 summer 73%, 커뮤니티 day 93%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,3,17694,Like a Jump In The Pool,essence,0.85190216700236,0.85190216700236,1.0,1.0,,0.5869565010070801,0.96875,154.0,Q3,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 59%, 커뮤니티 day 97%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,4,87441,Iris,MARIA CHER.,0.8491058945655823,0.8491058945655823,1.0,1.0,,0.594936728477478,0.9523809552192688,222.0,Q3,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 59%, 커뮤니티 day 95%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,5,35372,Cool Water Woman Exotic Summer,Davidoff,0.8464373548825582,0.8464373548825582,1.0,1.0,,0.6756756901741028,0.8636363744735718,294.0,Q3,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 68%, 커뮤니티 day 86%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,6,31285,Avon Sport for Her Vitality,Avon,0.8448021411895752,0.8448021411895752,1.0,1.0,,0.591549277305603,0.9428571462631226,177.0,Q3,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 59%, 커뮤니티 day 94%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,7,27518,Sunny Sky,Avon,0.8412617246309916,0.8412617246309916,1.0,1.0,,0.582608699798584,0.9411764740943909,486.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 58%, 커뮤니티 day 94%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,8,28809,Sun Bath,Jil Sander,0.8396730025609335,0.8396730025609335,1.0,1.0,,0.6486486196517944,0.8703703880310059,624.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 65%, 커뮤니티 day 87%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,9,9797,Midsummer Woman,Oriflame,0.8380496104558309,0.8380496104558309,1.0,0.9399999976158142,,0.6361322999000549,0.9380165338516235,2524.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 94점, 커뮤니티 summer 64%, 커뮤니티 day 94%입니다.",True
Q108,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 fresh 향,RESOLVED,1.0,10,104638,Light Blue Capri In Love Eau de Parfum,Dolce&Gabbana,0.8334830403327942,0.8334830403327942,1.0,1.0,,0.5966029763221741,0.9038461446762085,2649.0,Q4,"이 향수의 계산 근거는 fresh Accord 강도 100점, 커뮤니티 summer 60%, 커뮤니티 day 90%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,1,37165,Coco Coco,Coqui Coqui,0.8716216087341309,0.8716216087341309,1.0,1.0,,0.7432432174682617,,732.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 74%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,2,68353,Sunset in Capri,Glasshouse,0.8586956560611725,0.8586956560611725,1.0,1.0,,0.717391312122345,,266.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 72%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,3,100693,Summer,We Pink,0.8537755012512207,0.8537755012512207,1.0,0.8299999833106995,,0.8775510191917419,,185.0,Q3,"이 향수의 계산 근거는 green Accord 강도 83점, 커뮤니티 summer 88%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,4,65378,Tropical Spritz,Victoria's Secret,0.8478260934352875,0.8478260934352875,1.0,1.0,,0.695652186870575,,140.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 70%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,5,5373,CK One Summer 2009,Calvin Klein,0.8327659666538239,0.8327659666538239,1.0,0.9900000095367432,,0.6755319237709045,,1183.0,Q4,"이 향수의 계산 근거는 green Accord 강도 99점, 커뮤니티 summer 68%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,6,2751,Eternity For Men Summer 2008,Calvin Klein,0.8300000131130219,0.8300000131130219,1.0,1.0,,0.6600000262260437,,227.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 66%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,7,9689,Miss Marisa,Ebba Los Angeles,0.8295454680919647,0.8295454680919647,1.0,1.0,,0.6590909361839294,,363.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 66%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,8,70481,Pink Lemonade,Victoria's Secret,0.8260869681835175,0.8260869681835175,1.0,1.0,,0.6521739363670349,,162.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 65%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,9,45605,Thé Vert (Green Tea),Sephora,0.824999988079071,0.824999988079071,1.0,1.0,,0.6499999761581421,,93.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 65%입니다.",True
Q109,ACCORD_SEASON,여름에 어울리는 green 향,RESOLVED,1.0,10,34720,Virgin Mojito,The Body Shop,0.8237499892711639,0.8237499892711639,1.0,0.9599999785423279,,0.6875,,277.0,Q3,"이 향수의 계산 근거는 green Accord 강도 96점, 커뮤니티 summer 69%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,1,9431,Brussels Sprouted,Smell Bent,1.0,1.0,1.0,1.0,,,1.0,217.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,2,16134,Embalming Fluid,Black Phoenix Alchemy Lab,1.0,1.0,1.0,1.0,,,1.0,206.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,3,17891,Fresh Hay,Demeter Fragrance,1.0,1.0,1.0,1.0,,,1.0,576.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,4,19685,Tasmeem Women,Rasasi,1.0,1.0,1.0,1.0,,,1.0,369.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,5,50607,Aromania White Tea,Faberlic,1.0,1.0,1.0,1.0,,,1.0,451.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,6,49043,Gardenia Palm,Good Chemistry,0.9900000095367432,0.9900000095367432,1.0,0.9800000190734863,,,1.0,245.0,Q3,"이 향수의 계산 근거는 green Accord 강도 98점, 커뮤니티 day 100%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,7,12107,Royal English Daisy,Yardley,0.9888888895511627,0.9888888895511627,1.0,1.0,,,0.9777777791023254,536.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 98%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,8,12688,Fraicheur Vegetale The Vert,Yves Rocher,0.9837545156478882,0.9837545156478882,1.0,1.0,,,0.9675090312957764,3437.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,9,10211,Flower Fresh,Faberlic,0.9827586114406586,0.9827586114406586,1.0,1.0,,,0.9655172228813171,264.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q110,ACCORD_DAYPART,낮에 어울리는 green 향,RESOLVED,1.0,10,64380,Daisy Eau So Fresh Spring,Marc Jacobs,0.9821428656578064,0.9821428656578064,1.0,1.0,,,0.9642857313156128,1567.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 day 96%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,1,37165,Coco Coco,Coqui Coqui,0.881894071896871,0.881894071896871,1.0,1.0,,0.7432432174682617,0.9024389982223511,732.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 74%, 커뮤니티 day 90%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,2,68353,Sunset in Capri,Glasshouse,0.8811057408650717,0.8811057408650717,1.0,1.0,,0.717391312122345,0.9259259104728699,266.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 72%, 커뮤니티 day 93%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,3,15634,Centre Action,Avon,0.8593811194101969,0.8593811194101969,1.0,1.0,,0.6216216087341309,0.95652174949646,250.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 62%, 커뮤니티 day 96%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,4,9689,Miss Marisa,Ebba Los Angeles,0.8560606241226196,0.8560606241226196,1.0,1.0,,0.6590909361839294,0.9090909361839294,363.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 66%, 커뮤니티 day 91%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,5,12688,Fraicheur Vegetale The Vert,Yves Rocher,0.8523132999738058,0.8523132999738058,1.0,1.0,,0.5894308686256409,0.9675090312957764,3437.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 59%, 커뮤니티 day 97%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,6,11342,Eternity for Men Summer 2011,Calvin Klein,0.8497536778450012,0.8497536778450012,1.0,1.0,,0.6206896305084229,0.9285714030265808,364.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 62%, 커뮤니티 day 93%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,7,912,Green Tea Revitalize,Elizabeth Arden,0.8465006748835245,0.8465006748835245,1.0,1.0,,0.5898617506027222,0.9496402740478516,1088.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 59%, 커뮤니티 day 95%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,8,34720,Virgin Mojito,The Body Shop,0.8432843089103699,0.8432843089103699,1.0,0.9599999785423279,,0.6875,0.8823529481887817,277.0,Q3,"이 향수의 계산 근거는 green Accord 강도 96점, 커뮤니티 summer 69%, 커뮤니티 day 88%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,9,7289,Acqua di Colonia Fougere,O Boticário,0.840704341729482,0.840704341729482,1.0,1.0,,0.5675675868988037,0.9545454382896423,191.0,Q3,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 57%, 커뮤니티 day 95%입니다.",True
Q111,ACCORD_SEASON_DAYPART,여름 낮에 어울리는 green 향,RESOLVED,1.0,10,6445,Mintea,Masaki Matsushima,0.8384003241856893,0.8384003241856893,1.0,1.0,,0.5647059082984924,0.9504950642585754,1211.0,Q4,"이 향수의 계산 근거는 green Accord 강도 100점, 커뮤니티 summer 56%, 커뮤니티 day 95%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,1,60159,Rose Par Essence,Les Parfums de Rosine,0.8148148059844971,0.8148148059844971,1.0,1.0,,0.6296296119689941,,264.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 63%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,2,2632,Ferre Rose Diamond Limited Edition,Gianfranco Ferre,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,271.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 57%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,3,50981,Celtic Rose,Alexander McQueen,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,373.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 57%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,4,124381,Aqua Allegoria Perle Rosa Rossa,Guerlain,0.7857142984867096,0.7857142984867096,1.0,1.0,,0.5714285969734192,,289.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 57%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,5,8816,P.S. I Love You Spring Fling,Bath & Body Works,0.7794117629528046,0.7794117629528046,1.0,1.0,,0.5588235259056091,,184.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 56%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,6,38927,Алмаз (Almaz),Новая Заря (The New Dawn),0.7750000059604645,0.7750000059604645,1.0,1.0,,0.550000011920929,,193.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 55%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,7,65080,Opulent Rose,Yardley,0.7750000059604645,0.7750000059604645,1.0,1.0,,0.550000011920929,,103.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 55%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,8,103226,Love Me,Different Ego,0.7727272808551788,0.7727272808551788,1.0,1.0,,0.5454545617103577,,247.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 55%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,9,128322,Bombshell Bouquet,Victoria's Secret,0.7727272808551788,0.7727272808551788,1.0,1.0,,0.5454545617103577,,181.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 55%입니다.",True
Q112,ACCORD_SEASON,봄에 어울리는 rose 향,RESOLVED,1.0,10,5974,Sheer Stella 2007,Stella McCartney,0.7714285850524902,0.7714285850524902,1.0,1.0,,0.5428571701049805,,231.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 54%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,1,74110,Flowers in the City,Yves Rocher,0.9833333194255829,0.9833333194255829,1.0,1.0,,,0.9666666388511658,272.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 97%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,2,64378,Daisy Spring,Marc Jacobs,0.9736842215061188,0.9736842215061188,1.0,1.0,,,0.9473684430122375,717.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 95%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,3,18956,Glamour Lovely,Bourjois,0.9699999988079071,0.9699999988079071,1.0,1.0,,,0.9399999976158142,331.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 94%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,4,66651,Lush Fleur,Clean,0.9684684574604034,0.9684684574604034,1.0,1.0,,,0.9369369149208069,1381.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 94%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,5,6565,Sloane Rose,Atelier Flou,0.9682608842849731,0.9682608842849731,1.0,0.9800000190734863,,,0.95652174949646,522.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 98점, 커뮤니티 day 96%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,6,105355,Wonder Rose Crush,Zara,0.9682608842849731,0.9682608842849731,1.0,0.9800000190734863,,,0.95652174949646,299.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 98점, 커뮤니티 day 96%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,7,28610,Coquette,Faberlic,0.9647058844566345,0.9647058844566345,1.0,1.0,,,0.929411768913269,565.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 93%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,8,14836,Rose Fraiche,Yves Rocher,0.9636363685131073,0.9636363685131073,1.0,1.0,,,0.9272727370262146,3485.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 93%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,9,33187,Be Romantic,Avon,0.9615384638309479,0.9615384638309479,1.0,1.0,,,0.9230769276618958,199.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 92%입니다.",True
Q113,ACCORD_DAYPART,낮에 어울리는 rose 향,RESOLVED,1.0,10,56060,Rose,Yves Rocher,0.960526317358017,0.960526317358017,1.0,1.0,,,0.9210526347160339,1001.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 day 92%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,1,64378,Daisy Spring,Marc Jacobs,0.827984611193339,0.827984611193339,1.0,1.0,,0.5365853905677795,0.9473684430122375,717.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 54%, 커뮤니티 day 95%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,2,33187,Be Romantic,Avon,0.8178963859875997,0.8178963859875997,1.0,1.0,,0.5306122303009033,0.9230769276618958,199.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 53%, 커뮤니티 day 92%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,3,6565,Sloane Rose,Atelier Flou,0.817550261815389,0.817550261815389,1.0,0.9800000190734863,,0.5161290168762207,0.95652174949646,522.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 98점, 커뮤니티 spring 52%, 커뮤니티 day 96%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,4,66651,Lush Fleur,Clean,0.8165495991706848,0.8165495991706848,1.0,1.0,,0.5127118825912476,0.9369369149208069,1381.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 51%, 커뮤니티 day 94%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,5,128322,Bombshell Bouquet,Victoria's Secret,0.8151515126228333,0.8151515126228333,1.0,1.0,,0.5454545617103577,0.8999999761581421,181.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 55%, 커뮤니티 day 90%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,6,120743,Up At Dawn,Maison Martin Margiela,0.8127942681312561,0.8127942681312561,1.0,1.0,,0.5259740352630615,0.9124087691307068,1950.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 53%, 커뮤니티 day 91%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,7,17345,Cerisier Papillon,L'Occitane en Provence,0.8124791383743286,0.8124791383743286,1.0,1.0,,0.5185185074806213,0.9189189076423645,292.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 52%, 커뮤니티 day 92%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,8,43567,Macaron Rosé,Le Monde Gourmand,0.807702362537384,0.807702362537384,1.0,1.0,,0.5425100922584534,0.8805969953536987,1825.0,Q4,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 54%, 커뮤니티 day 88%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,9,18956,Glamour Lovely,Bourjois,0.8073092401027679,0.8073092401027679,1.0,1.0,,0.4819277226924896,0.9399999976158142,331.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 100점, 커뮤니티 spring 48%, 커뮤니티 day 94%입니다.",True
Q114,ACCORD_SEASON_DAYPART,봄 낮에 어울리는 rose 향,RESOLVED,1.0,10,105355,Wonder Rose Crush,Zara,0.8055072526137034,0.8055072526137034,1.0,0.9800000190734863,,0.47999998927116394,0.95652174949646,299.0,Q3,"이 향수의 계산 근거는 rose Accord 강도 98점, 커뮤니티 spring 48%, 커뮤니티 day 96%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,1,53942,Autumnalis,Alkemia Perfumes,0.875,0.875,1.0,1.0,,0.75,,191.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 75%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,2,7137,November,CB I Hate Perfume,0.8295454680919647,0.8295454680919647,1.0,1.0,,0.6590909361839294,,1037.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 66%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,3,19898,Mushroom,Demeter Fragrance,0.828125,0.828125,1.0,1.0,,0.65625,,524.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 66%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,4,52524,Gunnerson's Pumpkin Patch,Solstice Scents,0.800000011920929,0.800000011920929,1.0,1.0,,0.6000000238418579,,362.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 60%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,5,18189,Zombie for Her,Demeter Fragrance,0.7841726541519165,0.7841726541519165,1.0,1.0,,0.568345308303833,,1526.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 57%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,6,39118,Woods in Fog,Voronoi,0.7643678188323975,0.7643678188323975,1.0,1.0,,0.5287356376647949,,809.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 53%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,7,35440,Dzintars,Dzintars,0.761904776096344,0.761904776096344,1.0,1.0,,0.523809552192688,,153.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 52%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,8,18190,Zombie for Him,Demeter Fragrance,0.7447552382946014,0.7447552382946014,1.0,1.0,,0.4895104765892029,,1809.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 49%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,9,49075,#Boutique,Magma,0.7424242496490479,0.7424242496490479,1.0,1.0,,0.4848484992980957,,280.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 48%입니다.",True
Q115,ACCORD_SEASON,가을에 어울리는 earthy 향,RESOLVED,1.0,10,10208,Sleza Yurate,Faberlic,0.7413793057203293,0.7413793057203293,1.0,1.0,,0.48275861144065857,,338.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 autumn 48%입니다.",True
Q116,ACCORD_DAYPART,밤에 어울리는 earthy 향,RESOLVED,1.0,1,94189,Oude,Yodeyma,0.9000000059604645,0.9000000059604645,1.0,1.0,,,0.800000011920929,146.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 night 80%입니다.",True
Q116,ACCORD_DAYPART,밤에 어울리는 earthy 향,RESOLVED,1.0,2,52532,Midnight Marquee,Solstice Scents,0.8928571343421936,0.8928571343421936,1.0,1.0,,,0.7857142686843872,357.0,Q3,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 night 79%입니다.",True
Q116,ACCORD_DAYPART,밤에 어울리는 earthy 향,RESOLVED,1.0,3,109328,Albâtre Sépia,Premiere Peau,0.8695652186870575,0.8695652186870575,1.0,1.0,,,0.739130437374115,396.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 night 74%입니다.",True
Q116,ACCORD_DAYPART,밤에 어울리는 earthy 향,RESOLVED,1.0,4,1822,Noir de Noir,Tom Ford,0.864955872297287,0.864955872297287,1.0,1.0,,,0.729911744594574,42600.0,Q4,"이 향수의 계산 근거는 earthy Accord 강도 100점, 커뮤니티 night 73%입니다.",True
